0,1,2,3,4
1361,5,5,19,16
1362,9,5,11,20
1363,18,5,1,1
1364,6,5,15,20
1365,8,4,13,20
1366,6,2,19,20
1367,4,4,20,20
1368,6,5,18,20
1369,8,4,12,20
1370,8,6,12,20
1371,5,4,18,20
1372,6,5,18,20
1373,7,5,16,20
1374,6,7,20,14
1375,9,5,12,20
1376,7,8,16,20
1377,7,4,13,20
1378,8,5,12,20
1379,6,5,16,20
1380,3,4,20,20
1381,8,7,13,20
1382,6,6,20,20
1383,9,6,12,20
1384,24,9,2,2
1385,7,4,15,20
1386,5,5,19,20
1387,6,4,15,20
1388,7,5,14,20
1389,8,3,12,20
1390,22,20,3,2
1391,7,3,14,20
1392,5,6,17,20
1393,7,2,15,20
1394,12,4,5,20
1395,7,4,18,20
1396,8,6,12,20
1397,7,3,19,20
1398,8,3,12,20
1399,7,6,14,20
1400,5,6,15,20
1401,6,6,16,20
1402,6,7,20,20
1403,4,7,20,17
1404,9,4,12,20
1405,9,3,12,20
1406,7,6,15,20
1407,3,5,20,17
1408,6,6,18,20
1409,6,4,16,20
1410,8,5,13,19
1411,5,4,20,19
1412,13,7,8,19
1413,6,7,19,15
1414,6,3,18,20
1415,8,2,14,20
1416,1,8,20,19
1417,6,8,17,20
1418,9,3,14,19
1419,8,4,15,20
1420,5,4,19,20
1421,22,7,1,2
1422,6,6,15,20
1423,4,6,20,16
1424,7,2,16,20
1425,8,5,14,20
1426,9,7,10,20
1427,3,5,20,17
1428,6,5,15,20
1429,3,5,20,20
1430,25,9,1,1
1431,5,5,20,20
1432,3,5,20,20
1433,8,11,10,10
1434,10,5,10,20
1435,8,2,15,20
1436,9,5,11,20
1437,4,7,20,20
1438,7,4,16,20
1439,5,5,19,20
1440,4,6,19,18
1441,8,7,12,20
1442,6,6,20,18
1443,4,5,20,19
1444,8,3,13,20
1445,9,5,10,20
1446,7,6,12,19
1447,3,6,20,15
1448,5,4,20,20
1449,3,6,20,18
1450,11,4,6,20
1451,7,7,17,20
1452,12,4,6,20
1453,5,5,20,20
1454,8,4,14,20
1455,6,7,16,20
1456,8,2,13,20
1457,8,5,14,20
1458,10,5,7,20
1459,7,7,15,20
1460,5,5,17,20
1461,5,4,20,20
1462,6,6,16,20
1463,10,5,10,20
1464,9,4,10,20
1465,6,6,16,20
1466,6,2,20,20
1467,6,5,20,17
1468,8,6,16,20
1469,2,5,20,18
1470,6,4,15,20
1471,4,4,20,20
1472,10,4,8,20
1473,8,4,12,20
1474,7,5,14,20
1475,7,5,18,20
1476,6,5,14,20
1477,6,5,20,20
1478,5,2,17,20
1479,5,5,20,20
1480,5,6,19,20
1481,7,8,20,14
1482,7,5,14,20
1483,8,5,11,20
1484,7,5,16,19
1485,25,8,1,1
1486,8,3,12,20
1487,9,6,2,1
1488,8,2,15,20
1489,5,6,20,17
1490,6,5,18,20
1491,11,8,4,3
1492,10,2,12,20
1493,9,2,12,20
1494,7,2,16,20
1495,5,5,20,19
1496,10,5,9,20
1497,8,5,14,20
1498,8,5,11,19
1499,9,17,1,1
1500,12,12,7,15
1501,5,5,20,18
1502,6,4,17,20
1503,7,2,13,20
1504,8,2,16,20
1505,5,5,20,20
1506,11,3,8,20
1507,8,6,13,20
1508,7,6,13,19
1509,7,9,12,13
1510,8,4,12,20
1511,5,4,20,20
1512,9,4,10,20
1513,6,7,16,20
1514,6,6,15,20
1515,8,2,14,20
1516,8,4,14,20
1517,4,4,20,20
1518,5,8,20,14
1519,5,5,20,20
1520,10,2,12,20
1521,9,5,12,20
1522,16,15,2,1
1523,7,7,16,20
1524,10,4,11,20
1525,8,7,14,20
1526,5,5,20,20
1527,8,4,13,20
1528,12,5,6,20
1529,3,5,18,18
1530,6,4,18,20
1531,5,8,20,12
1532,6,5,17,20
1533,3,5,19,18
1534,4,6,20,19
1535,25,10,1,1
1536,7,3,16,20
1537,6,5,19,20
1538,7,3,18,20
1539,3,6,20,16
1540,9,2,12,20
1541,6,4,18,19
1542,10,5,12,20
1543,8,5,14,20
1544,12,5,5,19
1545,8,5,14,20
1546,7,5,14,20
1547,7,7,14,20
1548,12,4,5,20
1549,4,6,20,16
1550,5,4,18,20
1551,5,3,16,20
1552,9,6,11,20
1553,10,2,10,20
1554,10,5,10,20
1555,9,7,13,20
1556,6,5,16,20
1557,9,2,12,20
1558,4,3,20,20
1559,5,3,16,20
1560,6,6,16,20
1561,4,5,20,15
1562,8,11,14,11
1563,3,4,20,17
1564,7,7,12,20
1565,5,6,20,18
1566,6,6,16,19
1567,7,2,15,20
1568,8,4,12,20
1569,6,6,16,20
1570,9,6,10,20
1571,4,5,20,18
1572,22,19,1,1
1573,5,9,19,10
1574,5,6,18,20
1575,5,7,20,15
1576,7,7,2,6
1577,6,8,13,14
1578,8,5,14,20
1579,8,4,14,20
1580,6,6,17,19
1581,6,5,16,20
1582,8,3,14,20
1583,3,4,19,20
1584,22,19,2,2
1585,8,7,12,20
1586,6,6,20,20
1587,5,6,20,16
1588,5,5,16,20
1589,5,6,19,20
1590,5,4,20,20
1591,7,6,15,20
1592,5,6,20,18
1593,6,5,20,19
1594,7,4,12,20
1595,3,6,20,14
1596,6,4,18,20
1597,1,9,1,1
1598,6,5,16,20
1599,2,5,20,19
1600,9,5,12,20
1601,7,4,16,20
1602,4,4,20,20
1603,3,4,20,20
1604,4,6,16,20
1605,6,4,16,20
1606,7,5,16,20
1607,11,5,7,20
1608,16,16,4,12
1609,7,3,18,20
1610,7,6,15,19
1611,4,4,17,20
1612,10,6,10,20
1613,6,4,15,20
1614,14,22,6,3
1615,6,5,20,20
1616,5,5,20,19
1617,9,2,11,20
1618,4,6,20,19
1619,6,7,14,20
1620,5,6,18,20
1621,7,5,16,20
1622,5,6,18,20
1623,20,19,1,1
1624,4,3,18,20
1625,6,4,18,20
1626,5,5,18,20
1627,10,5,9,20
1628,6,7,14,20
1629,5,3,20,20
1630,7,6,14,20
1631,6,4,15,20
1632,7,6,13,20
1633,6,4,18,20
1634,7,5,14,20
1635,5,7,20,16
1636,6,7,16,20
1637,8,2,14,20
1638,7,7,20,17
1639,6,7,14,20
1640,12,4,5,20
1641,9,5,16,20
1642,7,3,16,20
1643,8,6,12,20
1644,6,5,14,20
1645,5,5,20,20
1646,5,4,16,20
1647,9,5,10,20
1648,7,5,16,20
1649,6,3,20,20
1650,9,5,13,20
1651,4,3,18,20
1652,3,8,20,17
1653,7,6,14,18
1654,13,11,3,12
1655,6,7,16,20
1656,10,6,10,20
1657,8,5,15,20
1658,12,4,6,20
1659,8,6,12,20
1660,6,4,17,20
1661,10,5,1,2
1662,7,21,4,2
1663,14,22,2,2
1664,4,5,20,19
1665,9,5,9,19
1666,12,23,4,3
1667,9,12,2,1
1668,7,5,13,20
1669,9,2,12,20
1670,6,13,15,11
1671,10,2,10,20
1672,3,4,20,20
1673,5,7,16,20
1674,5,5,18,20
1675,6,5,16,20
1676,10,5,10,20
1677,22,18,1,3
1678,5,6,20,18
1679,5,2,20,20
1680,11,6,8,19
1681,11,5,8,20
1682,5,5,19,20
1683,7,6,15,20
1684,8,6,12,20
1685,6,5,16,20
1686,10,3,9,20
1687,7,7,14,20
1688,7,3,18,20
1689,6,5,14,19
1690,9,18,1,1
1691,6,6,19,18
1692,7,5,16,20
1693,8,6,13,20
1694,9,2,11,20
1695,7,6,14,20
1696,12,4,6,20
1697,11,4,8,20
1698,5,5,16,20
1699,10,5,8,20
1700,13,4,4,20
1701,5,4,18,20
1702,6,7,20,18
1703,11,5,8,20
1704,9,9,12,16
1705,8,5,12,20
1706,9,3,14,20
1707,8,2,13,20
1708,9,2,14,20
1709,6,4,16,20
1710,13,4,4,20
1711,6,3,20,20
1712,7,5,16,20
1713,8,5,13,20
1714,7,4,12,20
1715,4,3,19,20
1716,13,11,4,14
1717,9,5,10,20
1718,4,4,17,20
1719,6,8,16,20
1720,8,6,11,20
1721,5,12,15,13
1722,3,4,20,20
1723,5,5,20,20
1724,4,3,19,20
1725,5,4,20,20
1726,8,3,14,20
1727,6,3,18,20
1728,8,7,12,20
1729,4,6,20,18
1730,7,7,12,20
1731,24,17,1,2
1732,11,17,3,2
1733,8,7,12,19
1734,11,5,8,20
1735,7,4,16,20
1736,9,6,10,20
1737,6,4,14,20
1738,7,6,14,20
1739,6,8,14,20
1740,7,6,14,20
1741,9,3,12,20
1742,7,4,17,20
1743,8,7,12,20
1744,6,5,14,20
1745,7,5,16,20
1746,7,7,14,20
1747,7,7,13,20
1748,7,7,14,20
1749,8,5,13,20
1750,10,3,11,20
1751,7,7,13,20
1752,7,5,14,20
1753,6,4,16,20
1754,6,6,19,16
1755,7,4,15,20
1756,4,5,18,20
1757,7,7,15,20
1758,5,5,18,20
1759,7,6,18,20
1760,9,4,12,20
1761,8,2,13,20
1762,8,5,14,20
1763,8,8,6,9
1764,7,4,14,20
1765,8,5,14,20
1766,7,4,16,20
1767,8,5,14,20
1768,7,3,15,20
1769,6,4,18,20
1770,7,7,12,20
1771,4,4,20,20
1772,4,8,20,16
1773,9,5,14,20
1774,4,4,18,20
1775,4,4,20,20
1776,5,6,20,18
1777,8,5,13,20
1778,4,4,20,20
1779,9,2,11,20
1780,9,5,14,20
1781,7,1,13,20
1782,8,2,14,20
1783,6,5,17,20
1784,7,4,18,20
1785,5,8,20,15
1786,12,5,5,20
1787,9,4,10,20
1788,9,5,12,20
1789,7,7,14,20
1790,4,5,20,20
1791,4,4,18,20
1792,10,3,11,19
1793,9,5,16,20
1794,8,7,12,20
1795,6,6,20,18
1796,7,4,14,20
1797,5,6,20,17
1798,7,4,18,20
1799,6,4,16,20
1800,5,4,19,19
1801,9,2,12,20
1802,9,1,13,20
1803,7,7,14,20
1804,6,21,9,5
1805,7,4,14,20
1806,8,13,9,13
1807,10,4,9,20
1808,8,5,15,20
1809,5,5,16,20
1810,7,18,1,1
1811,8,7,12,20
1812,9,4,12,20
1813,5,7,20,17
1814,5,4,19,20
1815,8,4,12,20
1816,13,5,4,20
1817,6,5,20,20
1818,7,5,15,20
1819,5,4,20,20
1820,6,5,16,20
1821,8,6,12,20
1822,12,4,4,20
1823,6,4,16,20
1824,8,4,14,20
1825,6,8,16,20
1826,5,6,17,20
1827,6,5,17,20
1828,5,5,20,17
1829,5,4,16,20
1830,9,3,12,20
1831,9,5,10,20
1832,9,8,10,19
1833,7,7,14,20
1834,8,5,16,20
1835,9,2,12,20
1836,9,5,11,20
1837,5,4,18,20
1838,11,4,6,20
1839,11,5,7,20
1840,4,6,18,20
1841,5,5,20,16
1842,7,4,13,20
1843,3,5,20,20
1844,7,2,18,20
1845,5,5,20,20
1846,8,6,11,20
1847,7,5,16,20
1848,7,7,14,20
1849,8,2,14,20
1850,16,21,1,4
1851,3,7,20,20
1852,27,17,1,1
1853,8,5,13,20
1854,8,5,14,20
1855,7,7,14,20
1856,6,4,18,20
1857,5,3,18,20
1858,6,8,14,19
1859,10,4,10,20
1860,8,4,14,20
1861,6,6,20,16
1862,9,5,12,20
1863,6,6,16,20
1864,7,5,16,20
1865,3,5,20,20
1866,10,2,9,20
1867,6,6,19,20
1868,6,5,18,20
1869,9,3,12,20
1870,6,4,13,20
1871,5,8,17,20
1872,4,16,16,9
1873,5,4,19,20
1874,6,3,17,20
1875,20,22,2,3
1876,16,10,1,1
1877,6,4,16,20
1878,9,7,10,20
1879,11,5,8,20
1880,8,4,15,20
1881,7,6,20,14
1882,8,6,12,20
1883,4,5,17,20
1884,7,7,14,19
1885,7,4,16,20
1886,8,3,14,20
1887,5,4,18,20
1888,6,15,14,7
1889,8,3,13,20
1890,10,2,10,20
1891,6,7,15,20
1892,8,2,16,20
1893,7,5,16,20
1894,7,3,17,20
1895,9,7,11,20
1896,5,3,17,20
1897,6,4,16,20
1898,14,21,3,2
1899,9,6,10,20
1900,7,4,16,20
1901,9,5,12,20
1902,10,3,9,20
1903,8,7,12,20
1904,16,7,3,3
1905,7,7,14,20
1906,9,3,11,20
1907,6,4,16,20
1908,6,21,1,2
1909,10,5,10,20
1910,12,4,6,20
1911,6,4,16,20
1912,5,8,16,19
1913,4,4,19,20
1914,17,4,2,2
1915,8,4,13,20
1916,5,7,20,14
1917,9,3,12,20
1918,8,3,14,20
1919,8,7,13,20
1920,10,4,12,20
1921,6,4,14,20
1922,7,5,13,20
1923,4,3,20,20
1924,4,6,20,20
1925,7,7,15,20
1926,5,4,18,20
1927,6,4,17,20
1928,9,6,10,20
1929,6,4,16,20
1930,4,5,20,18
1931,9,3,12,20
1932,6,5,15,20
1933,6,7,16,20
1934,8,5,12,19
1935,2,3,20,20
1936,12,4,5,20
1937,10,7,10,20
1938,4,22,3,2
1939,9,6,10,20
1940,5,5,15,20
1941,5,4,16,20
1942,12,5,4,20
1943,6,16,1,1
1944,8,7,14,19
1945,12,4,5,20
1946,12,9,12,17
1947,5,5,20,18
1948,8,5,13,20
1949,8,7,12,20
1950,5,7,15,20
1951,9,2,12,20
1952,23,15,2,2
1953,6,7,14,20
1954,7,3,19,20
1955,7,4,14,20
1956,5,6,20,16
1957,23,18,1,1
1958,3,7,16,20
1959,9,18,12,7
1960,8,7,12,20
1961,22,12,1,1
1962,9,6,12,20
1963,4,4,20,20
1964,9,4,12,20
1965,6,4,19,20
1966,8,5,13,20
1967,5,4,18,20
1968,7,8,12,18
1969,6,4,16,20
1970,26,7,1,1
1971,6,4,17,20
1972,7,4,16,20
1973,8,6,12,20
1974,6,5,18,20
1975,8,6,12,20
1976,14,7,8,18
1977,11,4,8,20
1978,8,5,11,20
1979,6,4,16,20
1980,7,3,15,20
1981,7,3,14,20
1982,5,7,14,20
1983,5,7,17,20
1984,7,5,14,20
1985,10,2,10,20
1986,8,3,14,20
1987,6,4,20,17
1988,16,20,5,2
1989,10,4,9,20
1990,10,2,12,20
1991,6,4,18,20
1992,21,14,2,1
1993,4,4,19,20
1994,7,5,13,20
1995,4,4,20,18
1996,8,5,14,20
1997,7,4,15,20
1998,9,4,10,20
1999,5,4,18,20
2000,8,5,14,20
2001,8,5,15,20
2002,19,13,1,1
2003,8,6,13,20
2004,5,5,20,18
2005,7,3,16,20
2006,13,25,2,1
2007,5,7,16,20
2008,11,5,6,20
2009,5,4,20,20
2010,6,4,17,20
2011,4,8,1,1
2012,13,4,3,20
2013,9,5,11,20
2014,6,6,16,20
2015,12,4,5,20
2016,6,5,16,20
2017,6,3,18,20
2018,8,6,14,20
2019,6,3,20,20
2020,10,2,12,20
2021,10,4,10,20
2022,23,17,3,2
2023,7,4,14,20
2024,7,7,13,20
2025,9,3,11,20
2026,8,4,14,20
2027,4,7,17,20
2028,9,8,11,17
2029,8,3,12,20
2030,9,4,11,20
2031,6,4,16,20
2032,6,4,18,20
2033,7,6,14,20
2034,5,4,20,18
2035,8,1,16,20
2036,5,5,18,20
2037,6,4,16,20
2038,5,17,1,1
2039,9,5,11,20
2040,10,4,9,20
2041,9,7,12,19
2042,9,4,10,20
2043,7,5,16,20
2044,9,4,10,20
2045,9,4,12,20
2046,7,5,14,20
2047,9,5,11,20
2048,9,7,12,20
2049,6,6,20,18
2050,10,6,8,19
2051,4,5,20,17
2052,7,6,13,20
2053,22,18,2,2
2054,8,6,12,20
2055,7,7,14,20
2056,6,19,1,2
2057,8,4,13,20
2058,6,4,17,20
2059,9,2,12,20
2060,16,16,3,10
2061,8,3,15,20
2062,8,3,16,20
2063,8,5,13,20
2064,6,5,13,20
2065,6,3,17,20
2066,8,4,12,20
2067,8,5,14,20
2068,6,4,18,20
2069,5,4,16,20
2070,9,4,12,20
2071,5,5,19,20
2072,8,5,12,20
2073,5,2,20,20
2074,5,6,16,20
2075,5,3,19,20
2076,8,4,12,20
2077,6,5,20,20
2078,8,5,14,20
2079,4,5,20,18
2080,9,4,11,20
2081,7,5,16,20
2082,7,4,15,20
2083,11,13,1,1
2084,4,4,18,20
2085,8,3,15,20
2086,11,4,7,20
2087,8,5,12,20
2088,9,4,12,20
2089,8,5,14,20
2090,5,7,16,20
2091,7,4,17,20
2092,14,24,1,1
2093,8,2,16,20
2094,11,5,6,20
2095,6,7,14,20
2096,8,3,13,20
2097,8,5,13,20
2098,7,6,14,20
2099,9,6,12,20
2100,6,4,18,20
2101,6,5,15,20
2102,5,6,15,20
2103,10,4,7,20
2104,5,4,18,20
2105,6,3,16,20
2106,5,5,18,20
2107,5,5,15,20
2108,11,7,10,20
2109,7,6,16,20
2110,10,5,11,19
2111,5,5,20,18
2112,7,4,16,20
2113,7,2,16,20
2114,7,4,12,20
2115,7,6,14,20
2116,9,6,12,20
2117,7,4,16,20
2118,4,7,20,20
2119,8,6,13,20
2120,7,5,16,20
2121,5,4,19,20
2122,11,4,8,20
2123,9,4,9,20
2124,10,4,10,20
2125,26,23,1,1
2126,6,3,20,20
2127,8,6,12,20
2128,5,5,15,20
2129,6,6,19,18
2130,8,5,11,20
2131,6,6,20,18
2132,8,4,12,19
2133,2,7,20,20
2134,9,4,8,20
2135,6,5,18,20
2136,12,4,5,20
2137,7,6,16,20
2138,10,3,10,20
2139,7,5,13,20
2140,22,11,1,1
2141,9,6,10,20
2142,8,7,12,20
2143,6,4,17,20
2144,8,5,14,20
2145,4,7,16,20
2146,3,5,20,20
2147,4,4,20,20
2148,8,4,16,20
2149,6,4,17,20
2150,8,6,15,20
2151,6,21,1,1
2152,8,3,16,20
2153,9,2,14,20
2154,13,5,4,20
2155,7,5,13,20
2156,6,3,17,20
2157,8,6,14,20
2158,9,3,12,20
2159,10,4,8,20
2160,4,4,20,20
2161,7,7,14,20
2162,13,4,4,20
2163,8,2,14,20
2164,5,5,18,20
2165,6,6,20,19
2166,10,5,10,20
2167,7,2,16,20
2168,9,6,10,20
2169,6,6,18,20
2170,17,5,6,4
2171,5,4,18,20
2172,6,5,16,20
2173,5,7,16,20
2174,5,5,15,20
2175,6,5,18,20
2176,7,5,14,20
2177,11,4,8,20
2178,9,2,13,20
2179,22,14,1,1
2180,4,4,17,20
2181,6,5,15,20
2182,7,6,20,20
2183,7,5,13,20
2184,22,18,1,2
2185,8,6,14,20
2186,8,12,12,13
2187,19,20,1,1
2188,12,4,4,20
2189,5,4,19,20
2190,6,5,14,20
2191,4,5,20,20
2192,8,4,12,20
2193,7,5,16,20
2194,7,6,14,20
2195,5,4,20,20
2196,8,2,13,20
2197,12,5,5,20
2198,12,5,6,19
2199,7,6,14,20
2200,6,5,17,20
2201,5,12,1,1
2202,10,4,8,20
2203,7,4,15,20
2204,6,4,16,20
2205,5,3,20,20
2206,8,5,14,20
2207,7,5,16,20
2208,7,5,16,20
2209,6,3,17,20
2210,14,17,6,7
2211,7,3,18,20
2212,8,3,13,20
2213,7,7,14,20
2214,7,3,15,20
2215,8,5,12,20
2216,8,7,12,20
2217,20,11,1,1
2218,7,4,14,20
2219,8,6,12,20
2220,10,4,9,19
2221,8,6,12,20
2222,8,6,12,20
2223,4,7,15,20
2224,6,5,16,20
2225,12,4,4,20
2226,10,3,9,19
2227,12,5,5,20
2228,6,5,16,20
2229,17,26,1,1
2230,4,5,18,20
2231,7,5,15,20
2232,7,4,12,20
2233,5,4,16,20
2234,5,5,20,16
2235,7,6,16,20
2236,5,4,18,20
2237,7,5,15,20
2238,7,7,14,20
2239,7,1,17,20
2240,6,6,14,20
2241,6,4,15,20
2242,8,3,14,20
2243,8,5,14,20
2244,3,9,20,16
2245,6,5,16,20
2246,4,6,20,20
2247,7,6,14,20
2248,9,4,14,20
2249,8,3,14,20
2250,17,4,7,5
2251,5,3,18,20
2252,8,6,10,20
2253,6,4,18,20
2254,8,6,12,20
2255,12,5,5,20
2256,5,5,18,20
2257,5,4,20,20
2258,4,4,18,20
2259,8,2,14,20
2260,13,4,4,20
2261,6,5,19,18
2262,9,2,12,20
2263,7,5,14,20
2264,6,5,16,20
2265,8,5,15,20
2266,8,5,16,20
2267,7,6,14,20
2268,7,5,20,20
2269,5,4,18,20
2270,6,5,20,18
2271,4,7,18,20
2272,4,4,18,20
2273,6,4,20,20
2274,7,6,14,20
2275,7,5,14,20
2276,9,6,11,20
2277,9,5,12,20
2278,9,4,12,20
2279,6,6,20,18
2280,4,4,20,20
2281,6,5,20,19
2282,5,16,5,8
2283,6,3,20,20
2284,5,6,17,20
2285,8,5,14,20
2286,9,4,8,20
2287,7,4,16,20
2288,5,6,20,16
2289,7,6,15,20
2290,18,20,1,1
2291,8,2,14,20
2292,4,8,20,20
2293,9,2,12,20
2294,9,5,11,20
2295,8,3,13,20
2296,9,9,11,13
2297,7,7,13,20
2298,5,4,20,20
2299,7,6,14,20
2300,10,2,12,20
2301,11,4,7,20
2302,12,5,1,1
2303,9,4,12,20
2304,4,6,20,19
2305,9,10,1,2
2306,11,5,6,20
2307,13,5,3,20
2308,7,22,1,1
2309,5,3,20,20
2310,20,15,3,7
2311,8,2,15,20
2312,6,7,16,20
2313,6,4,18,20
2314,4,4,20,17
2315,8,5,12,20
2316,11,4,6,20
2317,6,6,15,20
2318,13,10,2,14
2319,4,7,16,20
2320,8,4,14,20
2321,6,7,15,20
2322,5,5,20,16
2323,8,6,13,20
2324,17,12,9,11
2325,5,5,20,20
2326,11,5,6,20
2327,7,4,16,20
2328,7,5,16,20
2329,4,4,20,20
2330,9,5,15,20
2331,8,6,12,20
2332,8,4,13,20
2333,5,4,18,20
2334,7,4,12,20
2335,9,4,11,20
2336,13,6,4,20
2337,4,4,20,19
2338,6,5,14,20
2339,4,6,20,18
2340,5,4,18,20
2341,7,5,17,20
2342,7,5,16,20
2343,6,7,18,16
2344,6,7,14,20
2345,6,2,17,20
2346,9,7,1,1
2347,7,7,16,20
2348,7,8,13,20
2349,5,6,20,18
2350,5,4,18,20
2351,9,6,12,20
2352,5,7,20,14
2353,5,4,20,20
2354,6,3,17,20
2355,7,5,15,20
2356,11,4,7,20
2357,4,4,20,20
2358,6,5,17,20
2359,4,16,2,1
2360,7,4,17,20
2361,7,6,18,20
2362,12,4,5,20
2363,6,7,20,15
2364,8,6,12,20
2365,6,2,17,20
2366,13,4,4,20
2367,6,7,19,20
2368,7,20,2,2
2369,5,7,20,16
2370,13,17,4,10
2371,8,6,14,20
2372,9,3,12,20
2373,5,5,20,19
2374,10,4,8,20
2375,6,4,17,20
2376,10,13,13,12
2377,4,5,20,17
2378,7,5,17,20
2379,3,7,20,16
2380,3,8,19,20
2381,5,7,19,20
2382,5,5,20,20
2383,5,6,20,17
2384,9,5,12,20
2385,7,12,15,14
2386,12,9,8,19
2387,8,2,14,20
2388,18,4,2,2
2389,6,3,16,20
2390,5,5,15,20
2391,8,7,16,20
2392,9,5,11,20
2393,7,6,1,1
2394,9,5,10,20
2395,5,4,18,20
2396,5,3,20,20
2397,7,2,16,20
2398,15,21,3,5
2399,3,4,19,20
2400,7,5,16,20
2401,6,6,20,17
2402,9,12,11,13
2403,5,6,20,17
2404,6,3,17,20
2405,7,7,19,16
2406,6,4,15,20
2407,6,6,19,19
2408,6,4,15,20
2409,4,3,20,20
2410,7,3,18,20
2411,4,4,20,20
2412,7,4,16,20
2413,6,5,20,19
2414,5,18,1,1
2415,7,4,16,20
2416,7,5,16,20
2417,5,7,19,20
2418,4,2,19,20
2419,5,4,19,20
2420,3,5,19,20
2421,5,5,20,18
2422,8,2,14,20
2423,4,6,20,16
2424,14,15,3,2
2425,19,8,3,2
2426,8,6,13,20
2427,7,6,15,20
2428,10,5,10,19
2429,7,18,1,1
2430,6,5,16,20
2431,9,6,12,20
2432,10,4,10,20
2433,8,7,14,20
2434,20,23,1,1
2435,7,4,17,20
2436,8,4,12,20
2437,9,4,13,20
2438,13,9,5,17
2439,7,6,15,19
2440,7,4,16,20
2441,6,5,18,20
2442,9,5,10,20
2443,7,6,17,20
2444,10,5,11,20
2445,5,5,19,18
2446,10,5,7,20
2447,8,6,15,20
2448,11,5,6,20
2449,8,6,16,20
2450,6,2,20,19
2451,8,6,16,20
2452,7,6,14,18
2453,8,7,14,20
2454,5,19,6,5
2455,6,7,18,20
2456,7,5,15,20
2457,21,17,1,1
2458,18,6,1,1
2459,2,6,1,1
2460,6,7,17,19
2461,6,11,10,11
2462,9,4,11,20
2463,5,5,18,20
2464,4,4,17,20
2465,8,6,14,20
2466,21,20,1,1
2467,7,5,16,20
2468,6,6,13,20
2469,5,5,18,20
2470,10,2,11,20
2471,8,6,14,20
2472,5,4,19,20
2473,5,4,20,20
2474,8,3,14,20
2475,6,5,18,20
2476,8,5,12,20
2477,7,7,16,20
2478,6,5,18,20
2479,6,2,17,20
2480,11,2,8,20
2481,5,5,18,20
2482,9,5,12,20
2483,5,4,20,20
2484,6,6,20,18
2485,8,6,16,20
2486,8,4,15,20
2487,6,2,18,20
2488,8,7,12,19
2489,4,19,2,1
2490,6,7,19,18
2491,7,7,15,20
2492,6,8,11,20
2493,7,5,17,20
2494,8,7,15,15
2495,8,4,14,20
2496,8,2,15,20
2497,7,4,14,20
2498,8,1,14,20
2499,5,4,18,20
2500,6,3,18,20
2501,8,6,13,20
2502,3,6,19,20
2503,3,5,20,19
2504,8,2,13,20
2505,8,4,13,20
2506,4,5,20,19
2507,7,4,14,20
2508,6,5,19,17
2509,9,6,13,20
2510,6,5,16,19
2511,5,5,19,20
2512,6,7,14,20
2513,4,5,20,17
2514,9,6,10,20
2515,6,5,20,19
2516,19,17,1,1
2517,3,5,20,17
2518,7,3,14,20
2519,7,2,16,20
2520,6,6,18,20
2521,7,6,16,20
2522,5,6,17,19
2523,6,2,18,20
2524,5,5,16,20
2525,4,5,20,18
2526,6,4,16,20
2527,6,4,18,20
2528,4,4,20,19
2529,5,5,17,20
2530,11,15,4,8
2531,4,5,20,20
2532,6,5,20,20
2533,6,2,20,20
2534,7,4,13,20
2535,4,6,20,18
2536,8,4,11,20
2537,6,6,20,18
2538,8,4,14,20
2539,4,4,20,20
2540,3,8,20,19
2541,3,4,20,20
2542,7,6,14,20
2543,7,7,16,20
2544,6,4,18,20
2545,6,2,17,20
2546,9,6,10,20
2547,7,4,16,20
2548,1,4,20,20
2549,6,6,20,16
2550,8,5,12,20
2551,7,18,1,1
2552,11,5,10,20
2553,6,6,18,20
2554,5,4,18,20
2555,5,7,20,16
2556,11,4,8,19
2557,5,5,20,18
2558,3,8,18,20
2559,5,6,18,20
2560,6,6,15,20
2561,7,5,16,20
2562,8,7,12,20
2563,8,5,11,20
2564,9,7,12,18
2565,7,3,15,20
2566,8,6,14,20
2567,8,5,15,20
2568,6,5,15,20
2569,6,4,16,20
2570,7,3,16,20
2571,4,6,20,20
2572,11,4,6,20
2573,7,2,16,20
2574,6,6,14,20
2575,4,8,19,20
2576,4,6,19,19
2577,7,5,16,20
2578,8,5,13,20
2579,7,7,16,20
2580,8,5,11,20
2581,5,4,18,20
2582,7,5,14,20
2583,9,4,13,20
2584,8,5,14,20
2585,5,3,17,20
2586,7,4,15,20
2587,5,4,17,20
2588,10,19,3,1
2589,6,3,15,20
2590,8,2,12,20
2591,7,7,15,20
2592,8,5,14,20
2593,5,5,19,20
2594,13,4,4,20
2595,4,9,2,4
2596,9,5,11,19
2597,4,4,20,20
2598,8,5,14,20
2599,9,4,10,20
2600,11,6,7,20
2601,6,4,14,20
2602,11,2,10,20
2603,6,4,15,20
2604,10,25,1,1
2605,5,5,20,19
2606,16,20,6,4
2607,8,2,14,20
2608,5,6,19,20
2609,7,6,16,20
2610,12,21,5,4
2611,6,4,17,20
2612,5,8,16,20
2613,8,6,14,20
2614,8,3,16,20
2615,7,4,14,20
2616,12,4,4,20
2617,6,5,16,20
2618,7,5,12,20
2619,9,4,11,20
2620,8,19,1,2
2621,4,4,20,20
2622,6,4,19,19
2623,10,4,10,20
2624,7,5,15,20
2625,4,5,20,17
2626,7,4,16,20
2627,3,8,1,1
2628,10,5,10,20
2629,4,4,20,20
2630,13,4,4,20
2631,8,3,14,20
